feature_1,feature_2,mean_absolute_correlation_change,max_absolute_correlation_change,mean_signed_correlation_change,contributing_test_files
P1_PP04,P2_MASW_Lamp,0.1234588149249938,0.1234588149249938,0.1234588149249938,1
P1_PP04,P2_MASW,0.1234588149249938,0.1234588149249938,0.1234588149249938,1
P2_VT01,x1003_18_SETPOINT_OUT,0.1232546085984006,0.2308684086488333,-0.1232546085984006,2
P1_FT01Z,P2_SIT01,0.12285359723037953,0.21268358622139139,-0.08982998899101186,2
P1_FT01,P2_SCO,0.12269897538151628,0.2181653767217719,-0.09546640134025561,2
P2_SCO,x1001_15_ASSIGN_OUT,0.12267892358324788,0.1671581538488085,-0.044479230265560624,2
P1_FCV03Z,x1003_24_SUM_OUT,0.12226422073971979,0.2440098623536189,-0.12226422073971979,2
P1_PP04SP,P4_ST_PS,0.1222110932777456,0.1222110932777456,0.1222110932777456,1
P1_TIT02,P4_ST_LD,0.12206554564424213,0.17006829292671982,0.12206554564424213,2
P1_FT01Z,P1_PCV01Z,0.12202017532443826,0.20991946408283313,-0.12202017532443826,2
P1_FT02,P2_VT01,0.12194236276899037,0.19146386622736308,-0.12194236276899037,2
P1_PCV01Z,P4_HT_PS,0.12185326601653869,0.18547919817198938,0.12185326601653869,2
P1_TIT02,P4_ST_PO,0.12172599300453457,0.17997999232751807,0.12172599300453457,2
P1_FCV03D,P2_VT01,0.12149265346012397,0.18947758292970887,-0.0679849294695849,2
P1_FCV02Z,P2_VIBTR04,0.12144631051861642,0.19191579133464745,0.12144631051861642,2
P1_FT02,P4_LD,0.12118871230447598,0.138621239102915,-0.12118871230447598,2
P1_LCV01D,P4_LD,0.12082619878807399,0.13041003976493334,0.12082619878807399,2
P1_FT01,x1001_05_SETPOINT_OUT,0.1207891511984189,0.18420546045651198,0.1207891511984189,2
P1_FCV03D,x1003_24_SUM_OUT,0.12076442251055142,0.23968624001391894,-0.11892181750336753,2
P1_FCV02D,P4_ST_PO,0.12049558329818207,0.17620549968773844,0.12049558329818207,2
P1_FCV02Z,P1_PCV02D,0.12046399028223512,0.12046399028223512,-0.12046399028223512,1
P1_LCV01D,P4_ST_PO,0.12029081285983642,0.12784446071820527,0.12029081285983642,2
P1_FT03Z,P1_PP04D,0.12016313582442424,0.15725317529518182,-0.12016313582442424,2
P1_FT01,P1_PCV01Z,0.1201573275818085,0.21023732326557415,-0.09007999568376565,2
P1_PCV02D,x1001_05_SETPOINT_OUT,0.11978807270380713,0.11978807270380713,0.11978807270380713,1
P1_FCV02Z,P4_ST_PO,0.11971051944092907,0.1809327979702771,0.11971051944092907,2
P1_FCV02Z,P4_ST_PT01,0.11956025035257883,0.22444836227032816,-0.10488811191774933,2
P4_LD,x1003_10_SETPOINT_OUT,0.11918438440908195,0.1546199388840956,-0.11918438440908195,2
P1_LIT01,P1_PP04D,0.11892601239534228,0.1623265266609816,-0.043400514265639324,2
P1_FT01Z,P2_SCO,0.1187687974731541,0.2183921039307492,-0.09962330645759511,2
P1_FT02Z,P4_LD,0.11874106395335969,0.154453526990237,-0.11874106395335969,2
P2_VIBTR03,P3_LIT01,0.11844810013788462,0.13797091692858854,0.019522816790703917,2
P1_LCV01Z,P4_LD,0.11839506266543076,0.13189538568176684,0.11839506266543076,2
P1_LCV01D,P2_ManualSD,0.11834606341067129,0.11834606341067129,-0.11834606341067129,1
P1_FCV02Z,P4_ST_LD,0.11811275636201765,0.17825477005368973,0.11811275636201765,2
P1_FCV02Z,P2_VT01,0.11798823172452857,0.16069751836485807,0.11798823172452857,2
P1_FT03Z,P1_LCV01D,0.11796599318246503,0.21576879073787197,0.11796599318246503,2
P1_FCV03Z,P2_VT01,0.11699994776957105,0.1802701143351509,-0.06327016656557984,2
P2_SCO,P3_FIT01,0.11697105465135751,0.2077304324348009,0.11697105465135751,2
P1_PCV02Z,P2_SCST,0.11657545166447388,0.23200970956844222,-0.11657545166447388,2
P2_SCST,P2_VIBTR03,0.11632110824371011,0.12609288892642279,-0.009771780682712672,2
P1_PCV02Z,P2_VIBTR01,0.11627508473603584,0.19263372624488118,0.11627508473603584,2
P2_SIT01,x1003_24_SUM_OUT,0.11595818908220659,0.1533910910882776,0.037432902006071,2
P2_SCST,P4_ST_GOV,0.11575645232576393,0.12103954242919727,0.11575645232576393,2
P4_ST_PS,x1002_08_SETPOINT_OUT,0.11529754822423036,0.2224802595317317,-0.10718271130750134,2
P1_FCV01Z,P2_VIBTR02,0.11486201507020799,0.13951822859200275,-0.11486201507020799,2
P1_FCV02D,P4_ST_LD,0.11482480094772868,0.1723178411518237,0.11482480094772868,2
P1_FT01Z,P1_LCV01Z,0.11440730431288532,0.12223013364484236,0.007822829331957049,2
P1_FCV01D,P2_VIBTR02,0.11392976543501593,0.13666163484148738,-0.11392976543501593,2
P1_FCV03D,P1_LCV01Z,0.11330062784794395,0.16143710278287973,0.04813647493493578,2
P1_TIT01,P1_TIT02,0.11319764635148985,0.2203555304991915,-0.11319764635148985,2
P1_PIT02,P2_SCO,0.1131610319731763,0.2219585719041024,0.1087975399309261,2
P1_PCV02Z,P2_VIBTR02,0.11286984069385622,0.20257843241933066,0.08970859172547443,2
P1_LCV01Z,P4_ST_PO,0.11284812389675584,0.14313972065802358,0.11284812389675584,2
P1_TIT02,P4_ST_TT01,0.11264034425227751,0.21982870930753917,-0.11264034425227751,2
P1_PCV01Z,x1003_18_SETPOINT_OUT,0.1125729586659013,0.21598972217247508,0.10341676350657379,2
P1_FT01,P1_PIT02,0.11235083121359389,0.17898692817211198,-0.11235083121359389,2
P1_FCV02Z,P1_PIT01,0.11232350804367895,0.21861422170591285,-0.1062907136622339,2
P2_VIBTR02,P3_LIT01,0.11196624399322277,0.13458241259506565,0.022616168601842873,2
P1_FCV01D,P4_ST_PS,0.11170664797097132,0.20469393381181056,0.11170664797097132,2
P1_FCV02Z,P4_ST_PS,0.11167867771806061,0.14949953613854353,-0.037820858420482904,2
P1_TIT03,P4_ST_TT01,0.11146150086137019,0.128171920603336,-0.0167104197419658,2
P1_TIT01,P1_TIT03,0.11139410986286034,0.12772103603447646,-0.016326926171616116,2
P1_PCV02Z,P2_AutoSD,0.11137750192871598,0.16328730932475582,-0.11137750192871598,2
P1_PP04D,x1003_24_SUM_OUT,0.11133061187120057,0.222539897830151,0.11133061187120057,2
P3_PIT01,x1002_08_SETPOINT_OUT,0.11121474993096198,0.15923440120228544,-0.04801965127132346,2
P1_PCV01D,x1003_18_SETPOINT_OUT,0.11102998022446683,0.21228485195526858,0.10125487173080175,2
P1_FT01Z,P2_AutoSD,0.11062044937073182,0.21550737357054003,-0.10488692419980822,2
P1_TIT02,x1003_18_SETPOINT_OUT,0.11034999367760885,0.14507813723075547,-0.034728143553146615,2
P1_LCV01Z,P2_SIT01,0.11024010193452996,0.15552494490198351,-0.04528484296745356,2
P2_SCST,P4_ST_PO,0.11023472154007304,0.11213593270158237,0.11023472154007304,2
P1_FT01,P2_AutoSD,0.10998851189662165,0.2151453707415342,-0.10515685884491255,2
P1_PP04D,x1001_05_SETPOINT_OUT,0.1099848372179844,0.2138876663557484,-0.10390282913776401,2
P2_VIBTR01,P3_LIT01,0.10968527610357512,0.1270930272082588,0.017407751104683677,2
P1_TIT03,x1002_07_SETPOINT_OUT,0.10961646809183731,0.21221105923405653,-0.10259459114221922,2
P1_FCV03D,P1_LCV01D,0.10936031032807603,0.12784501886214428,0.10936031032807603,2
P1_FCV02D,P2_VIBTR04,0.10899130128338273,0.17202255136640934,0.10899130128338273,2
P1_FCV01Z,P4_ST_PS,0.10898287695875714,0.2065283322743753,0.10898287695875714,2
P1_PP04,P3_FIT01,0.1089798435711277,0.14865488103346094,-0.03967503746233326,2
P1_TIT01,P4_ST_GOV,0.10897721363524278,0.1163874220342196,-0.007410208398976825,2
P3_FIT01,x1002_08_SETPOINT_OUT,0.10882160837664102,0.13594167707616292,-0.027120068699521896,2
P4_ST_GOV,P4_ST_TT01,0.10857068635315775,0.11599200124260559,-0.00742131488944784,2
P1_TIT02,P2_VIBTR03,0.1085474904650158,0.19871108271138604,0.09016359224637024,2
P1_LCV01D,P1_TIT03,0.10845261236585048,0.17012829709815025,-0.10845261236585048,2
P1_FT01Z,P1_PIT02,0.10807482058849331,0.17587109840318912,-0.10807482058849331,2
P1_PP04,x1003_24_SUM_OUT,0.10785259160572627,0.19992863360658986,0.09207604200086358,2
P4_ST_PT01,x1002_07_SETPOINT_OUT,0.10773154677623625,0.20289930512717078,-0.10773154677623625,2
P1_PP04D,P2_VT01,0.10763572823400486,0.10862594082243446,-0.000990212588429601,2
P1_FCV01Z,P2_SCST,0.1070130990745212,0.19652371567560012,-0.1070130990745212,2
P3_LCP01D,x1002_08_SETPOINT_OUT,0.10656062609565735,0.18587431490328699,-0.07931368880762964,2
P1_FCV02D,P2_SCST,0.1065582088204039,0.15511366415796557,0.1065582088204039,2
P3_LIT01,x1003_18_SETPOINT_OUT,0.1064674880939165,0.12322363491530078,-0.01675614682138428,2
P1_LCV01D,P2_SIT01,0.10615519770355802,0.14904400352509073,-0.04288880582153271,2
P1_FT02,P2_SCST,0.10548012706929814,0.1758080180578433,-0.07032789098854515,2
P2_SIT01,x1001_15_ASSIGN_OUT,0.10491790716181822,0.12126436960912232,-0.016346462447304103,2
P2_VIBTR01,P2_VIBTR03,0.10481950997361328,0.19113060536434712,0.08631109539073384,2
P1_PCV02D,P3_LIT01,0.10405870542805483,0.10405870542805483,0.10405870542805483,1
P1_LIT01,P1_PP04SP,0.10392822628531087,0.10392822628531087,-0.10392822628531087,1
P1_PP04SP,P2_VIBTR03,0.10392659533178719,0.10392659533178719,-0.10392659533178719,1
P1_FT03,P2_VT01,0.10388612706268918,0.16285423498980872,-0.10388612706268918,2
P2_SCST,P3_PIT01,0.10381229226741356,0.148936726077395,-0.10381229226741356,2
P1_FCV01D,P2_SCST,0.1036839775456044,0.19233704251873462,-0.1036839775456044,2
P1_TIT01,P3_LIT01,0.10367371242755949,0.15839936980800115,-0.10367371242755949,2
x1001_05_SETPOINT_OUT,x1002_08_SETPOINT_OUT,0.10353030392728718,0.17703185102055574,-0.10353030392728718,2
P3_LIT01,P4_ST_TT01,0.10347720720858686,0.1601017700702389,-0.10347720720858686,2
P1_PIT01,P4_HT_PS,0.103375696477329,0.1523051330976505,0.103375696477329,2
P1_FT02,P4_ST_PT01,0.10306193841216554,0.13990443410866377,-0.10306193841216554,2
P2_AutoSD,P3_LCV01D,0.10300286343879464,0.10513546705056234,-0.10300286343879464,2
P1_PP04,P2_VT01,0.10271489335906875,0.11278106375422857,-0.010066170395159814,2
P1_FT01,x1003_24_SUM_OUT,0.1023217586475034,0.10800672293754819,-0.005684964290044801,2
P1_LCV01Z,P1_TIT03,0.10217836238342799,0.17107581841383282,-0.10217836238342799,2
P2_SCST,P4_HT_PS,0.1017161711832381,0.16874150046519398,0.06702532928195588,2
P1_PP04D,P3_PIT01,0.10153829311468181,0.18147655178719235,-0.07993825867251055,2
P1_FCV02D,P1_PCV02D,0.1014551318012007,0.1014551318012007,-0.1014551318012007,1
P1_FT01Z,P1_TIT02,0.10130703325185782,0.16669677990190024,0.06538974665004242,2
P2_AutoSD,P4_HT_PO,0.10112084891455127,0.10416864016038496,-0.10112084891455127,2
P2_SCST,P4_ST_LD,0.10110533298638737,0.11087880166697292,0.10110533298638737,2
P1_FCV02D,P1_PCV01D,0.10089644638555376,0.10265848619730121,-0.001762039811747454,2
P1_FCV02Z,P2_VIBTR03,0.1007666222218302,0.1935139552315627,0.1007666222218302,2
x1002_07_SETPOINT_OUT,x1003_24_SUM_OUT,0.10058063720394558,0.13208825908727356,-0.10058063720394558,2
P1_FCV03Z,P1_LCV01Z,0.10001299383293114,0.17891780015925351,0.07890480632632238,2
P3_LIT01,P4_ST_PO,0.10000350152998663,0.1642809815746446,0.06427748004465797,2
P1_PIT01,x1002_07_SETPOINT_OUT,0.09995273961185139,0.18783606492814042,-0.09995273961185139,2
P1_PIT02,P4_LD,0.09990560706147161,0.11180236730693711,-0.011896760245465494,2
P1_FCV03Z,P1_PCV02D,0.09989698064578857,0.09989698064578857,0.09989698064578857,1
P1_FT03Z,P2_VT01,0.09955400305529827,0.15864169937635894,-0.09955400305529827,2
P1_FT01Z,x1001_05_SETPOINT_OUT,0.09954842206187439,0.18161069671788038,0.09954842206187439,2
P1_PIT02,P1_PP04D,0.09930768689593553,0.16382517480918055,-0.09930768689593553,2
P2_SIT01,x1003_18_SETPOINT_OUT,0.09922121284803599,0.11931990390541905,0.02009869105738306,2
P2_VT01,x1002_07_SETPOINT_OUT,0.09899365395944221,0.19655147039163853,-0.09899365395944221,2
P1_PCV02D,x1002_07_SETPOINT_OUT,0.09879631104117735,0.09879631104117735,-0.09879631104117735,1
P2_VIBTR03,P4_ST_TT01,0.09874307366508822,0.11657402585110935,0.017830952186021126,2
P1_FT01,P2_SCST,0.09862338957949424,0.1359211347608696,-0.09862338957949424,2
P1_TIT01,P2_VIBTR03,0.09846502683977133,0.11508965976857885,0.016624632928807517,2
P4_HT_PS,P4_ST_PT01,0.0984631161468644,0.14507620926359047,0.0984631161468644,2
P1_FT02,P1_PIT01,0.09839248225491708,0.14477063361755085,-0.09839248225491708,2
P3_LIT01,P4_ST_PS,0.09827595009169414,0.14863028367924094,0.09827595009169414,2
P1_FCV02Z,P1_PCV02Z,0.09817572855673087,0.10335445283917793,-0.09817572855673087,2
P1_PIT02,P3_LCV01D,0.09814013984686937,0.09864824440349854,0.0005081045566291756,2
P1_PIT02,P4_HT_PO,0.0980549556457263,0.09937110729846194,0.001316151652735624,2
P1_FCV02D,P4_ST_PT01,0.09795966864088791,0.16627994864552278,-0.06832028000463487,2
P2_SIT01,P4_ST_PT01,0.09794044741410124,0.1280754633538259,0.030135015939724674,2
P1_FT01Z,P4_ST_PO,0.09778220857625254,0.15658129950345026,-0.09778220857625254,2
P1_FCV02Z,P4_LD,0.09751396073835125,0.16601329521947547,0.09751396073835125,2
P1_FCV02Z,P2_SCST,0.09744708814646455,0.14494872135870318,0.09744708814646455,2
P1_TIT03,P3_FIT01,0.09742240282335315,0.1193661282181192,-0.021943725394766057,2
P1_TIT01,P4_LD,0.09686902768176364,0.11148294278398135,0.014613915102217705,2
P1_FT02,P4_ST_PS,0.09670961372307049,0.1803063019523939,0.0835966882293234,2
P1_FCV03D,P2_AutoSD,0.09662768378171856,0.14904582480220385,-0.09662768378171856,2
P1_PIT01,P2_SIT01,0.09648128686403847,0.1278514999788326,0.03137021311479414,2
P3_LCV01D,x1002_08_SETPOINT_OUT,0.09646596245661851,0.18191165670523063,0.08544569424861212,2
P1_PP04,x1002_08_SETPOINT_OUT,0.09642850253246399,0.09793516836475694,-0.09642850253246399,2
P2_VIBTR01,x1002_07_SETPOINT_OUT,0.09642511990032852,0.1364548491189732,-0.040029729218644686,2
P2_VIBTR03,x1002_08_SETPOINT_OUT,0.09630349858825382,0.09716943742222378,-0.09630349858825382,2
P4_LD,P4_ST_TT01,0.09624782831885915,0.11089060138573179,0.01464277306687263,2
P1_LCV01Z,P2_VIBTR04,0.0961333092678185,0.18000375582273456,-0.0961333092678185,2
P1_FCV02D,P2_VIBTR03,0.09608338209436865,0.1795612904110372,0.09608338209436865,2
P1_PCV02D,P4_ST_GOV,0.09600425487975026,0.09600425487975026,-0.09600425487975026,1
P2_AutoGO,P3_PIT01,0.09594341186996802,0.09594341186996802,-0.09594341186996802,1
P2_ATSW_Lamp,P3_PIT01,0.09594341186996802,0.09594341186996802,-0.09594341186996802,1
P2_MASW_Lamp,P3_PIT01,0.09594341186996792,0.09594341186996792,0.09594341186996792,1
P2_ManualGO,P3_PIT01,0.09594341186996792,0.09594341186996792,0.09594341186996792,1
P2_MASW,P3_PIT01,0.09594341186996792,0.09594341186996792,0.09594341186996792,1
P2_SCST,x1003_10_SETPOINT_OUT,0.095711106462118,0.17859203041076402,-0.08288092394864602,2
P4_HT_PO,x1002_08_SETPOINT_OUT,0.09567109451396276,0.18131196427390392,0.08564086975994116,2
P1_PP04,P3_PIT01,0.09560148091465401,0.18102559720495678,-0.08542411629030278,2
P1_FT02Z,P2_SCST,0.09522711996110227,0.17815733768191386,-0.08293021772081159,2
P2_ManualSD,P4_HT_PO,0.09518940821484961,0.09518940821484961,-0.09518940821484961,1
P2_ManualSD,P3_LCV01D,0.09516764916206405,0.09516764916206405,-0.09516764916206405,1
P1_PCV02D,P1_PP04D,0.09508293878758659,0.09508293878758659,-0.09508293878758659,1
P3_LCV01D,P3_LIT01,0.09503532689036293,0.13204192889759173,-0.03700660200722881,2
P4_HT_PS,x1003_18_SETPOINT_OUT,0.09491972294259836,0.13314691558945793,0.09491972294259836,2
P1_LCV01D,P4_ST_LD,0.09488054353265736,0.11797536153268881,0.09488054353265736,2
P3_LIT01,P4_HT_PO,0.09487144426806056,0.1318822379811698,-0.03701079371310924,2
P1_FCV03Z,P1_PP04D,0.0944026919250246,0.16958475158753245,-0.0944026919250246,2
P1_FCV02D,P1_PCV02Z,0.09405213993879717,0.11194077128680091,-0.09405213993879717,2
P1_FT02,P1_TIT02,0.09390031251857317,0.15283686862359847,-0.058936556105025295,2
P1_LCV01Z,P4_ST_LD,0.09385810601733177,0.1429938780358987,0.09385810601733177,2
P1_FCV02D,P1_PCV01Z,0.09367020554394043,0.10734414197103595,-0.013673936427095516,2
P4_ST_PS,x1002_07_SETPOINT_OUT,0.09366554857366624,0.17680276348171264,-0.09366554857366624,2
P2_AutoSD,x1003_18_SETPOINT_OUT,0.09348233236107528,0.1501437365493254,-0.05666140418825011,2
P1_FT03,P2_AutoSD,0.09343388395851804,0.15129715864296964,0.0578632746844516,2
P1_PCV02Z,P1_PP04D,0.09333840121360369,0.10249630777694485,-0.09333840121360369,2
P2_SCST,P3_LCP01D,0.0931551233370319,0.0973909223052826,-0.0931551233370319,2
P1_LIT01,P2_VIBTR03,0.0931294563984442,0.12125722996734291,-0.028127773568898708,2
P1_FT01,P1_TIT02,0.09307631348414591,0.1624479040084441,0.0693715905242982,2
P1_PIT02,P1_PP04SP,0.09285273253207518,0.09285273253207518,0.09285273253207518,1
P1_TIT01,P4_ST_PO,0.09255088932589997,0.11945009714639736,-0.026899207820497394,2
P1_FCV02D,P4_LD,0.09233656398731163,0.16200983632201676,0.09233656398731163,2
P1_TIT03,P2_VT01,0.09230610632085838,0.10081229572479186,0.09230610632085838,2
P4_ST_PO,P4_ST_TT01,0.0922035411666634,0.11911415119170089,-0.02691061002503748,2
P2_AutoGO,x1001_15_ASSIGN_OUT,0.0921855273102736,0.0921855273102736,-0.0921855273102736,1
P2_ATSW_Lamp,x1001_15_ASSIGN_OUT,0.0921855273102736,0.0921855273102736,-0.0921855273102736,1
P2_MASW_Lamp,x1001_15_ASSIGN_OUT,0.09218552731027344,0.09218552731027344,0.09218552731027344,1
P2_ManualGO,x1001_15_ASSIGN_OUT,0.09218552731027344,0.09218552731027344,0.09218552731027344,1
P2_MASW,x1001_15_ASSIGN_OUT,0.09218552731027344,0.09218552731027344,0.09218552731027344,1
P1_PP04D,P3_FIT01,0.09193129055910561,0.1508370964275982,-0.0589058058684926,2
P2_ManualSD,P3_LIT01,0.09181408028428226,0.09181408028428226,0.09181408028428226,1
P2_SCO,P3_LCP01D,0.09169618964136345,0.17225381177307586,0.09169618964136345,2
P1_FCV01D,P3_LCP01D,0.09165845929417768,0.10794674885043035,0.016288289556252666,2
P1_FT02,P2_VIBTR02,0.09147361004690394,0.10602640892558268,-0.09147361004690394,2
P2_VIBTR02,x1003_10_SETPOINT_OUT,0.09144425769887829,0.11900398310770532,-0.09144425769887829,2
P1_PIT02,P3_FIT01,0.09134789423490552,0.1368899294049737,0.09134789423490552,2
P1_FT01,P4_ST_PO,0.0911956574449248,0.13853039177473517,-0.0911956574449248,2
P1_FT02Z,P2_VIBTR02,0.09113106241348443,0.11871608514558582,-0.09113106241348443,2
P1_FCV02Z,P2_VIBTR01,0.0910431153876801,0.13709163781117734,0.0910431153876801,2
P1_FT01Z,P2_ManualSD,0.09102666571716825,0.09102666571716825,-0.09102666571716825,1
P1_PCV01Z,P2_SCO,0.09099826691591409,0.16096048868425705,0.06996222176834296,2
P1_TIT02,P2_ManualSD,0.09086017883905599,0.09086017883905599,0.09086017883905599,1
P1_FCV03Z,P2_AutoSD,0.09081740686282369,0.13581084246344527,-0.09081740686282369,2
P2_VIBTR02,P4_ST_TT01,0.09077869970303495,0.12613194125791938,-0.035353241554884424,2
P1_FCV02D,P1_FT02,0.09069869134085101,0.09076596751636845,-0.09069869134085101,2
P2_AutoSD,x1001_15_ASSIGN_OUT,0.09047292662415231,0.10537673264182361,-0.0149038060176713,2
P1_PIT01,x1003_18_SETPOINT_OUT,0.09046390834885774,0.11461048208655555,0.02414657373769781,2
P2_24Vdc,P2_VIBTR03,0.09040887478598908,0.14826703029074034,-0.09040887478598908,2
P1_FCV03D,P1_PP04D,0.09030066432386426,0.16953647992138798,-0.09030066432386426,2
P1_FCV01Z,P3_LCP01D,0.08999890525378246,0.10554974338541123,0.015550838131628775,2
P1_TIT01,P4_HT_PO,0.08990108317788337,0.1471519259213912,0.057250842743507835,2
P1_TIT01,P2_VIBTR02,0.08988626978260691,0.12622111273766998,-0.036334842955063056,2
P2_SCST,P2_VIBTR01,0.08981834752318565,0.09827196358003899,0.008453616056853346,2
P1_FCV02D,P2_VIBTR01,0.08974987201952757,0.13124630464519343,0.08974987201952757,2
P3_LCP01D,x1003_18_SETPOINT_OUT,0.08969239726362413,0.10142539738539856,-0.08969239726362413,2
P4_HT_PO,P4_ST_TT01,0.08969032189379708,0.14745200472821332,0.05776168283441623,2
P1_LCV01Z,P2_MASW_Lamp,0.08968701039435886,0.08968701039435886,-0.08968701039435886,1
P1_LCV01Z,P2_ManualGO,0.08968701039435886,0.08968701039435886,-0.08968701039435886,1
P1_LCV01Z,P2_MASW,0.08968701039435886,0.08968701039435886,-0.08968701039435886,1
P1_LCV01Z,P2_ATSW_Lamp,0.08968701039435838,0.08968701039435838,0.08968701039435838,1
P1_LCV01Z,P2_AutoGO,0.08968701039435838,0.08968701039435838,0.08968701039435838,1
P1_PP04,P4_HT_PS,0.08955382419610713,0.09689647960770127,0.007342655411594137,2
P1_FCV01D,P3_FIT01,0.08939305781995395,0.12122794528167422,-0.031834887461720265,2
P1_FCV01Z,P3_FIT01,0.08938858419118464,0.12125851505727495,-0.0318699308660903,2
P1_PCV02Z,P2_SCO,0.08924469658661932,0.1202468853930337,0.031002188806414373,2
P1_TIT03,P2_ManualSD,0.08920139013008094,0.08920139013008094,0.08920139013008094,1
P2_SCST,P2_VT01,0.08919216001164779,0.10218515314875001,-0.012992993137102227,2
P1_TIT01,P3_LCV01D,0.08917127111923626,0.1469068544554364,0.05773558333620013,2
P3_LIT01,P4_ST_GOV,0.08911411717888224,0.15020742560142109,0.06109330842253885,2
P1_TIT02,P4_ST_PT01,0.08905601667443924,0.15908430334550813,-0.08905601667443924,2
P3_LCV01D,P4_ST_TT01,0.08893735874718234,0.14713677145343235,0.058199412706250016,2
P1_FT03Z,P2_AutoSD,0.0887978417349771,0.14130101328691919,0.05250317155194209,2
P1_PIT01,P1_TIT02,0.08873060071139376,0.1533472520032378,-0.08873060071139376,2
P1_FCV02Z,P1_FT02,0.08859950326102856,0.10705516813756866,-0.08859950326102856,2
P1_PP04,P2_VIBTR03,0.08853107763763444,0.16360968013758448,-0.08853107763763444,2
P1_LCV01D,P2_VIBTR04,0.08846664276988822,0.16398903586085417,-0.08846664276988822,2
P2_SCST,P4_LD,0.08830083927239829,0.11143268977069296,0.08830083927239829,2
P1_PP04D,P2_VIBTR03,0.0880137024741568,0.16573227351281275,-0.0880137024741568,2
P1_FT01Z,x1003_18_SETPOINT_OUT,0.08797278980822112,0.11350377834946128,-0.02553098854124016,2
P4_HT_PO,x1003_18_SETPOINT_OUT,0.08792783880590076,0.1199214637470203,0.08792783880590076,2
P1_FCV02D,P1_PIT01,0.08783878407136328,0.15373260573402056,-0.06589382166265728,2
P3_LCV01D,x1003_18_SETPOINT_OUT,0.08757569255744714,0.12008251783417234,0.08757569255744714,2
P1_FT01,P4_HT_PS,0.08712880295483744,0.1545807630383949,-0.06745196008355747,2
P1_FCV03D,P2_SIT01,0.08699493329087289,0.15234349179789813,-0.06534855850702524,2
P1_FT02,P3_FIT01,0.08686000712482543,0.12235795523397529,-0.03549794810914986,2
P1_FT01Z,P2_VIBTR04,0.08672795201948409,0.17154855494316296,-0.08672795201948409,2
P1_TIT02,P4_LD,0.08663127588891108,0.140416635034367,0.08663127588891108,2
P1_FT02,P3_LCP01D,0.0860621621761091,0.09456610618271599,0.008503944006606895,2
