dataset,file_or_session,ratio,stage,model,original_train_length,fit_pool_length,fit_subset_length,unused_fit_pool_length,validation_length,model_input_window_size,train_stride,evaluation_stride,batch_size,target_horizon,drop_last,max_epochs,training_unit,early_stopping_rule,optimizer_steps_per_batch,train_window_count,validation_window_count,full_train_batches,train_batch_count_per_epoch,last_train_batch_size,dropped_train_windows,optimizer_updates_per_epoch,validation_batch_count,maximum_optimizer_updates,model_instance_count,first_valid_score_index,expected_saved_score_length,train_feasible,validation_feasible,execution_feasible,fit_validation_boundary_crossing_window_count,windows_excluded_to_preserve_fit_validation_boundary,file_or_session_boundary_crossing_window_count,workload_status,candidate_status,input_tensor_shape,model_forward_input_shape,model_forward_output_shape,flattened_input_dimension,graph_node_count,node_window_length,channel_order_rule,score_alignment_rule,channel_independent,implementation_status
GHL,series_07,100,normal,GDN,50000,45000,45000,0,5000,5,1,1,32,1,False,50,one_multivariate_model,patience=10,1,44995,4995,1406,1407,3,0,1407,157,70350,1,5,test_length-model_input_window_size,True,True,True,0,0,0,fixed_for_pretraining_audit,window and workload fixed; project topk does not change these counts,"(44995, 5, 19)","[batch, 19, 5]","[batch, 19]",not_applicable,19,5,manifest order preserved,1-step 채널별 절대 예측 오차; source[W:] 정렬,False,data shape applicable; raw wrapper contract checked separately
GHL,series_08,5,normal,CI-AE,50000,45000,2250,42750,5000,100,1,1,128,0,True,50,one_model_per_channel,none,1,2151,4901,16,16,128,103,16,39,800,19,50,test_length-model_input_window_size+1,True,True,True,0,0,0,fixed_for_pretraining_audit,window and workload settings fixed,"(2151, 100, 1)","[batch, 100]","[batch, 100]",100,not_applicable,not_applicable,manifest order preserved,채널별 window 재구성 오차; 중앙 시점 정렬,True,data shape applicable; raw wrapper contract checked separately
GHL,series_08,5,normal,LSTM-AD,50000,45000,2250,42750,5000,100,1,1,128,1,False,50,one_multivariate_model,patience=3,1,2150,4900,16,17,102,0,17,39,850,1,100,test_length-model_input_window_size,True,True,True,0,0,0,fixed_for_pretraining_audit,window and workload settings fixed,"(2150, 100, 19)","[batch, 100, 19]","[1, batch, 19]",not_applicable,not_applicable,not_applicable,manifest order preserved,1-step 예측 오차; source[W:] 정렬,False,data shape applicable; raw wrapper contract checked separately
GHL,series_08,5,normal,USAD,50000,45000,2250,42750,5000,10,1,1,128,0,False,70,one_multivariate_model,none,2,2241,4991,17,18,65,0,36,39,2520,1,5,test_length-model_input_window_size+1,True,True,True,0,0,0,fixed_project_transfer_rule,window and batch_size=128 fixed by project transfer rule,"(2241, 10, 19)","[batch, 10, 19]","3 x [batch, 190]",190,not_applicable,not_applicable,manifest order preserved,window×channel 재구성 오차; 중앙 시점 정렬,False,data shape applicable; raw wrapper contract checked separately
GHL,series_08,5,normal,GDN,50000,45000,2250,42750,5000,5,1,1,32,1,False,50,one_multivariate_model,patience=10,1,2245,4995,70,71,5,0,71,157,3550,1,5,test_length-model_input_window_size,True,True,True,0,0,0,fixed_for_pretraining_audit,window and workload fixed; project topk does not change these counts,"(2245, 5, 19)","[batch, 19, 5]","[batch, 19]",not_applicable,19,5,manifest order preserved,1-step 채널별 절대 예측 오차; source[W:] 정렬,False,data shape applicable; raw wrapper contract checked separately
GHL,series_08,10,normal,CI-AE,50000,45000,4500,40500,5000,100,1,1,128,0,True,50,one_model_per_channel,none,1,4401,4901,34,34,128,49,34,39,1700,19,50,test_length-model_input_window_size+1,True,True,True,0,0,0,fixed_for_pretraining_audit,window and workload settings fixed,"(4401, 100, 1)","[batch, 100]","[batch, 100]",100,not_applicable,not_applicable,manifest order preserved,채널별 window 재구성 오차; 중앙 시점 정렬,True,data shape applicable; raw wrapper contract checked separately
GHL,series_08,10,normal,LSTM-AD,50000,45000,4500,40500,5000,100,1,1,128,1,False,50,one_multivariate_model,patience=3,1,4400,4900,34,35,48,0,35,39,1750,1,100,test_length-model_input_window_size,True,True,True,0,0,0,fixed_for_pretraining_audit,window and workload settings fixed,"(4400, 100, 19)","[batch, 100, 19]","[1, batch, 19]",not_applicable,not_applicable,not_applicable,manifest order preserved,1-step 예측 오차; source[W:] 정렬,False,data shape applicable; raw wrapper contract checked separately
GHL,series_08,10,normal,USAD,50000,45000,4500,40500,5000,10,1,1,128,0,False,70,one_multivariate_model,none,2,4491,4991,35,36,11,0,72,39,5040,1,5,test_length-model_input_window_size+1,True,True,True,0,0,0,fixed_project_transfer_rule,window and batch_size=128 fixed by project transfer rule,"(4491, 10, 19)","[batch, 10, 19]","3 x [batch, 190]",190,not_applicable,not_applicable,manifest order preserved,window×channel 재구성 오차; 중앙 시점 정렬,False,data shape applicable; raw wrapper contract checked separately
GHL,series_08,10,normal,GDN,50000,45000,4500,40500,5000,5,1,1,32,1,False,50,one_multivariate_model,patience=10,1,4495,4995,140,141,15,0,141,157,7050,1,5,test_length-model_input_window_size,True,True,True,0,0,0,fixed_for_pretraining_audit,window and workload fixed; project topk does not change these counts,"(4495, 5, 19)","[batch, 19, 5]","[batch, 19]",not_applicable,19,5,manifest order preserved,1-step 채널별 절대 예측 오차; source[W:] 정렬,False,data shape applicable; raw wrapper contract checked separately
GHL,series_08,20,normal,CI-AE,50000,45000,9000,36000,5000,100,1,1,128,0,True,50,one_model_per_channel,none,1,8901,4901,69,69,128,69,69,39,3450,19,50,test_length-model_input_window_size+1,True,True,True,0,0,0,fixed_for_pretraining_audit,window and workload settings fixed,"(8901, 100, 1)","[batch, 100]","[batch, 100]",100,not_applicable,not_applicable,manifest order preserved,채널별 window 재구성 오차; 중앙 시점 정렬,True,data shape applicable; raw wrapper contract checked separately
GHL,series_08,20,normal,LSTM-AD,50000,45000,9000,36000,5000,100,1,1,128,1,False,50,one_multivariate_model,patience=3,1,8900,4900,69,70,68,0,70,39,3500,1,100,test_length-model_input_window_size,True,True,True,0,0,0,fixed_for_pretraining_audit,window and workload settings fixed,"(8900, 100, 19)","[batch, 100, 19]","[1, batch, 19]",not_applicable,not_applicable,not_applicable,manifest order preserved,1-step 예측 오차; source[W:] 정렬,False,data shape applicable; raw wrapper contract checked separately
GHL,series_08,20,normal,USAD,50000,45000,9000,36000,5000,10,1,1,128,0,False,70,one_multivariate_model,none,2,8991,4991,70,71,31,0,142,39,9940,1,5,test_length-model_input_window_size+1,True,True,True,0,0,0,fixed_project_transfer_rule,window and batch_size=128 fixed by project transfer rule,"(8991, 10, 19)","[batch, 10, 19]","3 x [batch, 190]",190,not_applicable,not_applicable,manifest order preserved,window×channel 재구성 오차; 중앙 시점 정렬,False,data shape applicable; raw wrapper contract checked separately
GHL,series_08,20,normal,GDN,50000,45000,9000,36000,5000,5,1,1,32,1,False,50,one_multivariate_model,patience=10,1,8995,4995,281,282,3,0,282,157,14100,1,5,test_length-model_input_window_size,True,True,True,0,0,0,fixed_for_pretraining_audit,window and workload fixed; project topk does not change these counts,"(8995, 5, 19)","[batch, 19, 5]","[batch, 19]",not_applicable,19,5,manifest order preserved,1-step 채널별 절대 예측 오차; source[W:] 정렬,False,data shape applicable; raw wrapper contract checked separately
GHL,series_08,40,normal,CI-AE,50000,45000,18000,27000,5000,100,1,1,128,0,True,50,one_model_per_channel,none,1,17901,4901,139,139,128,109,139,39,6950,19,50,test_length-model_input_window_size+1,True,True,True,0,0,0,fixed_for_pretraining_audit,window and workload settings fixed,"(17901, 100, 1)","[batch, 100]","[batch, 100]",100,not_applicable,not_applicable,manifest order preserved,채널별 window 재구성 오차; 중앙 시점 정렬,True,data shape applicable; raw wrapper contract checked separately
GHL,series_08,40,normal,LSTM-AD,50000,45000,18000,27000,5000,100,1,1,128,1,False,50,one_multivariate_model,patience=3,1,17900,4900,139,140,108,0,140,39,7000,1,100,test_length-model_input_window_size,True,True,True,0,0,0,fixed_for_pretraining_audit,window and workload settings fixed,"(17900, 100, 19)","[batch, 100, 19]","[1, batch, 19]",not_applicable,not_applicable,not_applicable,manifest order preserved,1-step 예측 오차; source[W:] 정렬,False,data shape applicable; raw wrapper contract checked separately
GHL,series_08,40,normal,USAD,50000,45000,18000,27000,5000,10,1,1,128,0,False,70,one_multivariate_model,none,2,17991,4991,140,141,71,0,282,39,19740,1,5,test_length-model_input_window_size+1,True,True,True,0,0,0,fixed_project_transfer_rule,window and batch_size=128 fixed by project transfer rule,"(17991, 10, 19)","[batch, 10, 19]","3 x [batch, 190]",190,not_applicable,not_applicable,manifest order preserved,window×channel 재구성 오차; 중앙 시점 정렬,False,data shape applicable; raw wrapper contract checked separately
GHL,series_08,40,normal,GDN,50000,45000,18000,27000,5000,5,1,1,32,1,False,50,one_multivariate_model,patience=10,1,17995,4995,562,563,11,0,563,157,28150,1,5,test_length-model_input_window_size,True,True,True,0,0,0,fixed_for_pretraining_audit,window and workload fixed; project topk does not change these counts,"(17995, 5, 19)","[batch, 19, 5]","[batch, 19]",not_applicable,19,5,manifest order preserved,1-step 채널별 절대 예측 오차; source[W:] 정렬,False,data shape applicable; raw wrapper contract checked separately
GHL,series_08,60,normal,CI-AE,50000,45000,27000,18000,5000,100,1,1,128,0,True,50,one_model_per_channel,none,1,26901,4901,210,210,128,21,210,39,10500,19,50,test_length-model_input_window_size+1,True,True,True,0,0,0,fixed_for_pretraining_audit,window and workload settings fixed,"(26901, 100, 1)","[batch, 100]","[batch, 100]",100,not_applicable,not_applicable,manifest order preserved,채널별 window 재구성 오차; 중앙 시점 정렬,True,data shape applicable; raw wrapper contract checked separately
GHL,series_08,60,normal,LSTM-AD,50000,45000,27000,18000,5000,100,1,1,128,1,False,50,one_multivariate_model,patience=3,1,26900,4900,210,211,20,0,211,39,10550,1,100,test_length-model_input_window_size,True,True,True,0,0,0,fixed_for_pretraining_audit,window and workload settings fixed,"(26900, 100, 19)","[batch, 100, 19]","[1, batch, 19]",not_applicable,not_applicable,not_applicable,manifest order preserved,1-step 예측 오차; source[W:] 정렬,False,data shape applicable; raw wrapper contract checked separately
GHL,series_08,60,normal,USAD,50000,45000,27000,18000,5000,10,1,1,128,0,False,70,one_multivariate_model,none,2,26991,4991,210,211,111,0,422,39,29540,1,5,test_length-model_input_window_size+1,True,True,True,0,0,0,fixed_project_transfer_rule,window and batch_size=128 fixed by project transfer rule,"(26991, 10, 19)","[batch, 10, 19]","3 x [batch, 190]",190,not_applicable,not_applicable,manifest order preserved,window×channel 재구성 오차; 중앙 시점 정렬,False,data shape applicable; raw wrapper contract checked separately
GHL,series_08,60,normal,GDN,50000,45000,27000,18000,5000,5,1,1,32,1,False,50,one_multivariate_model,patience=10,1,26995,4995,843,844,19,0,844,157,42200,1,5,test_length-model_input_window_size,True,True,True,0,0,0,fixed_for_pretraining_audit,window and workload fixed; project topk does not change these counts,"(26995, 5, 19)","[batch, 19, 5]","[batch, 19]",not_applicable,19,5,manifest order preserved,1-step 채널별 절대 예측 오차; source[W:] 정렬,False,data shape applicable; raw wrapper contract checked separately
GHL,series_08,80,normal,CI-AE,50000,45000,36000,9000,5000,100,1,1,128,0,True,50,one_model_per_channel,none,1,35901,4901,280,280,128,61,280,39,14000,19,50,test_length-model_input_window_size+1,True,True,True,0,0,0,fixed_for_pretraining_audit,window and workload settings fixed,"(35901, 100, 1)","[batch, 100]","[batch, 100]",100,not_applicable,not_applicable,manifest order preserved,채널별 window 재구성 오차; 중앙 시점 정렬,True,data shape applicable; raw wrapper contract checked separately
GHL,series_08,80,normal,LSTM-AD,50000,45000,36000,9000,5000,100,1,1,128,1,False,50,one_multivariate_model,patience=3,1,35900,4900,280,281,60,0,281,39,14050,1,100,test_length-model_input_window_size,True,True,True,0,0,0,fixed_for_pretraining_audit,window and workload settings fixed,"(35900, 100, 19)","[batch, 100, 19]","[1, batch, 19]",not_applicable,not_applicable,not_applicable,manifest order preserved,1-step 예측 오차; source[W:] 정렬,False,data shape applicable; raw wrapper contract checked separately
GHL,series_08,80,normal,USAD,50000,45000,36000,9000,5000,10,1,1,128,0,False,70,one_multivariate_model,none,2,35991,4991,281,282,23,0,564,39,39480,1,5,test_length-model_input_window_size+1,True,True,True,0,0,0,fixed_project_transfer_rule,window and batch_size=128 fixed by project transfer rule,"(35991, 10, 19)","[batch, 10, 19]","3 x [batch, 190]",190,not_applicable,not_applicable,manifest order preserved,window×channel 재구성 오차; 중앙 시점 정렬,False,data shape applicable; raw wrapper contract checked separately
GHL,series_08,80,normal,GDN,50000,45000,36000,9000,5000,5,1,1,32,1,False,50,one_multivariate_model,patience=10,1,35995,4995,1124,1125,27,0,1125,157,56250,1,5,test_length-model_input_window_size,True,True,True,0,0,0,fixed_for_pretraining_audit,window and workload fixed; project topk does not change these counts,"(35995, 5, 19)","[batch, 19, 5]","[batch, 19]",not_applicable,19,5,manifest order preserved,1-step 채널별 절대 예측 오차; source[W:] 정렬,False,data shape applicable; raw wrapper contract checked separately
GHL,series_08,100,normal,CI-AE,50000,45000,45000,0,5000,100,1,1,128,0,True,50,one_model_per_channel,none,1,44901,4901,350,350,128,101,350,39,17500,19,50,test_length-model_input_window_size+1,True,True,True,0,0,0,fixed_for_pretraining_audit,window and workload settings fixed,"(44901, 100, 1)","[batch, 100]","[batch, 100]",100,not_applicable,not_applicable,manifest order preserved,채널별 window 재구성 오차; 중앙 시점 정렬,True,data shape applicable; raw wrapper contract checked separately
GHL,series_08,100,normal,LSTM-AD,50000,45000,45000,0,5000,100,1,1,128,1,False,50,one_multivariate_model,patience=3,1,44900,4900,350,351,100,0,351,39,17550,1,100,test_length-model_input_window_size,True,True,True,0,0,0,fixed_for_pretraining_audit,window and workload settings fixed,"(44900, 100, 19)","[batch, 100, 19]","[1, batch, 19]",not_applicable,not_applicable,not_applicable,manifest order preserved,1-step 예측 오차; source[W:] 정렬,False,data shape applicable; raw wrapper contract checked separately
GHL,series_08,100,normal,USAD,50000,45000,45000,0,5000,10,1,1,128,0,False,70,one_multivariate_model,none,2,44991,4991,351,352,63,0,704,39,49280,1,5,test_length-model_input_window_size+1,True,True,True,0,0,0,fixed_project_transfer_rule,window and batch_size=128 fixed by project transfer rule,"(44991, 10, 19)","[batch, 10, 19]","3 x [batch, 190]",190,not_applicable,not_applicable,manifest order preserved,window×channel 재구성 오차; 중앙 시점 정렬,False,data shape applicable; raw wrapper contract checked separately
GHL,series_08,100,normal,GDN,50000,45000,45000,0,5000,5,1,1,32,1,False,50,one_multivariate_model,patience=10,1,44995,4995,1406,1407,3,0,1407,157,70350,1,5,test_length-model_input_window_size,True,True,True,0,0,0,fixed_for_pretraining_audit,window and workload fixed; project topk does not change these counts,"(44995, 5, 19)","[batch, 19, 5]","[batch, 19]",not_applicable,19,5,manifest order preserved,1-step 채널별 절대 예측 오차; source[W:] 정렬,False,data shape applicable; raw wrapper contract checked separately
GHL,series_09,5,normal,CI-AE,50000,45000,2250,42750,5000,100,1,1,128,0,True,50,one_model_per_channel,none,1,2151,4901,16,16,128,103,16,39,800,19,50,test_length-model_input_window_size+1,True,True,True,0,0,0,fixed_for_pretraining_audit,window and workload settings fixed,"(2151, 100, 1)","[batch, 100]","[batch, 100]",100,not_applicable,not_applicable,manifest order preserved,채널별 window 재구성 오차; 중앙 시점 정렬,True,data shape applicable; raw wrapper contract checked separately
GHL,series_09,5,normal,LSTM-AD,50000,45000,2250,42750,5000,100,1,1,128,1,False,50,one_multivariate_model,patience=3,1,2150,4900,16,17,102,0,17,39,850,1,100,test_length-model_input_window_size,True,True,True,0,0,0,fixed_for_pretraining_audit,window and workload settings fixed,"(2150, 100, 19)","[batch, 100, 19]","[1, batch, 19]",not_applicable,not_applicable,not_applicable,manifest order preserved,1-step 예측 오차; source[W:] 정렬,False,data shape applicable; raw wrapper contract checked separately
